biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54179216,SAMN54179216,,marc.niicuss.875,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179215,SAMN54179215,,marc.niicuss.874,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179214,SAMN54179214,,marc.niicuss.873,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179213,SAMN54179213,,marc.niicuss.872,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179212,SAMN54179212,,marc.niicuss.871,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179211,SAMN54179211,,marc.niicuss.870,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179210,SAMN54179210,,marc.niicuss.869,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179209,SAMN54179209,,marc.niicuss.868,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179208,SAMN54179208,,marc.niicuss.867,surveillance swabs,Homo sapiens,2024-01-18,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179207,SAMN54179207,,marc.niicuss.866,surveillance swabs,Homo sapiens,2024-01-18,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179206,SAMN54179206,,marc.niicuss.865,surveillance swabs,Homo sapiens,2023-12-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179205,SAMN54179205,,marc.niicuss.864,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179204,SAMN54179204,,marc.niicuss.863,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179203,SAMN54179203,,marc.niicuss.862,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179202,SAMN54179202,,marc.niicuss.861,surveillance swabs,Homo sapiens,2024-01-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179201,SAMN54179201,,marc.niicuss.860,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179200,SAMN54179200,,marc.niicuss.859,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179199,SAMN54179199,,marc.niicuss.858,surveillance swabs,Homo sapiens,2023-12-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179198,SAMN54179198,,marc.niicuss.857,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179197,SAMN54179197,,marc.niicuss.856,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179196,SAMN54179196,,marc.niicuss.855,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179195,SAMN54179195,,marc.niicuss.854,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179194,SAMN54179194,,marc.niicuss.853,surveillance swabs,Homo sapiens,2024-01-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179193,SAMN54179193,,marc.niicuss.852,surveillance swabs,Homo sapiens,2024-01-18,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179192,SAMN54179192,,marc.niicuss.851,surveillance swabs,Homo sapiens,2024-01-18,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179191,SAMN54179191,,marc.niicuss.850,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179190,SAMN54179190,,marc.niicuss.849,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179189,SAMN54179189,,marc.niicuss.848,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179188,SAMN54179188,,marc.niicuss.847,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179187,SAMN54179187,,marc.niicuss.846,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179186,SAMN54179186,,marc.niicuss.845,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179185,SAMN54179185,,marc.niicuss.844,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179184,SAMN54179184,,marc.niicuss.843,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179183,SAMN54179183,,marc.niicuss.842,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179182,SAMN54179182,,marc.niicuss.841,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179181,SAMN54179181,,marc.niicuss.840,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179180,SAMN54179180,,marc.niicuss.839,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179179,SAMN54179179,,marc.niicuss.838,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179178,SAMN54179178,,marc.niicuss.837,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179177,SAMN54179177,,marc.niicuss.836,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
